SPREFID,USUBJID,MASPEC,MASEVN,MASEV,MAORRES,MALAT,MASTAT,MAREASND,MADY,MADTC,MATEST,MATESTCD,finding_is_unremarkable_or_incomplete,SEX,trial_set_description
T103112-8,T103112-8-0098,"BONE MARROW, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,HEART,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,LARYNX,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,BRAIN,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,EYELID,,"",UNREMARKABLE,BILATERAL,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"GLAND, MAMMARY",,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"MUSCLE, SKELETAL",,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,HEAD,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,PANCREAS,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,VAGINA,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,KIDNEY,,"",UNREMARKABLE,BILATERAL,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,LUNG,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,SKIN/SUBCUTIS,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,TRACHEA,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"BONE, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,NOSE,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,TONGUE,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,LIVER,,"",focus,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,0,F,CG
T103112-8,T103112-8-0098,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0098,UTERUS,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0096,WHOLE ANIMAL,,"",UNREMARKABLE,,,,32,2017-03-03 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0103,WHOLE ANIMAL,,"",UNREMARKABLE,,,,35,2017-03-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0006,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2017-03-02 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103112-8,T103112-8-0007,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2017-03-02 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103112-8,T103112-8-0008,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2017-03-02 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T103112-8,T103112-8-0099,WHOLE ANIMAL,,"",UNREMARKABLE,,,,35,2017-03-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T103112-8,T103112-8-0001,WHOLE ANIMAL,,"",UNREMARKABLE,,,,30,2017-03-01 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0047,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0002,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0010,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0049,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0005,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0006,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0048,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0004,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0001,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0003,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0046,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0050,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0008,LARYNX,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,PANCREAS,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,EYE,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,SKIN/SUBCUTIS,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,EYELID,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LYMPH NODE, ILIAC",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,LUNG,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"ARTERY, AORTA",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,BRAIN,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, PARATHYROID",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"BONE MARROW, STERNUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"BONE, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"MUSCLE, SKELETAL",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,TONSIL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,LIVER,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"BONE, STERNUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, SALIVARY",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, THYROID",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"SMALL INTESTINE, DUODENUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,URINARY BLADDER,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,EPIDIDYMIS,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, PROSTATE",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,ESOPHAGUS,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, MAMMARY",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, SEMINAL VESICLE",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,SPLEEN,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,LARGE INTESTINE,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,HEART,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,THYMUS,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,URETHRA,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,TONGUE,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,HEAD,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,TRACHEA,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,NOSE,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"SMALL INTESTINE, JEJUNUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,SPINAL CORD,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,STOMACH,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"BONE MARROW, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, ZYMBAL",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LARGE INTESTINE, COLON",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"SMALL INTESTINE, ILEUM",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,URETER,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, ADRENAL",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, LACRIMAL",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LYMPH NODE, MANDIBULAR",,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"LYMPH NODE, MESENTERIC",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"NERVE, SCIATIC",,"",UNREMARKABLE,RIGHT,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, HARDERIAN",,"",discoloration,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,0,M,CG
T104623-6,T104623-6-0008,SMALL INTESTINE,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,PHARYNX,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,TESTIS,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,KIDNEY,,"",UNREMARKABLE,BILATERAL,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0008,PEYER'S PATCH,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0007,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104623-6,T104623-6-0044,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0045,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0042,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0043,WHOLE ANIMAL,,"",UNREMARKABLE,,,,34,2019-12-09 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104623-6,T104623-6-0009,WHOLE ANIMAL,,"",UNREMARKABLE,,,,31,2019-12-06 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0016,ALL TISSUES,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0078,ALL TISSUES,,"",UNREMARKABLE,,,,32,2019-05-17 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104349-1,T104349-1-0005,ALL TISSUES,,"",UNREMARKABLE,,,,31,2019-05-16 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0006,ALL TISSUES,,"",UNREMARKABLE,,,,31,2019-05-16 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0007,ALL TISSUES,,"",UNREMARKABLE,,,,31,2019-05-16 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0087,ALL TISSUES,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,F,CG
T104349-1,T104349-1-0015,URETHRA,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"BONE, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"LARGE INTESTINE, CECUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, MAMMARY",,"",UNREMARKABLE,UNILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"NERVE, SCIATIC",,"",UNREMARKABLE,RIGHT,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"BONE MARROW, FEMUR",,"",UNREMARKABLE,UNILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, ADRENAL",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,SKIN/SUBCUTIS,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,PEYER'S PATCH,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, PITUITARY",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,LUNG,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"BONE MARROW, STERNUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,TONSIL,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,TRACHEA,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,KIDNEY,,"",Right: pelvic dilatation,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,0,M,CG
T104349-1,T104349-1-0015,"GLAND, LACRIMAL",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"ARTERY, AORTA",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,THYMUS,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,TONGUE,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,LIVER,,"",Caudate lobe: consistency change,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,0,M,CG
T104349-1,T104349-1-0015,LIVER,,"",Caudate lobe: discoloration,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,0,M,CG
T104349-1,T104349-1-0015,SPINAL CORD,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, SALIVARY",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, PARATHYROID",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,ESOPHAGUS,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,EYELID,,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,WHOLE ANIMAL,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"LYMPH NODE, ILIAC",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, THYROID",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"SMALL INTESTINE, JEJUNUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"MUSCLE, SKELETAL",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, ZYMBAL",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, HARDERIAN",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"LYMPH NODE, MANDIBULAR",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, PROSTATE",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,LARGE INTESTINE,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"SMALL INTESTINE, ILEUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"LARGE INTESTINE, COLON",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"LARGE INTESTINE, RECTUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,EYE,,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,HEART,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,SPLEEN,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,TESTIS,,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,BRAIN,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"GLAND, SALIVARY, PAROTID",,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,URETER,,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,EPIDIDYMIS,,"",UNREMARKABLE,BILATERAL,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,PANCREAS,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,"BONE, STERNUM",,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
T104349-1,T104349-1-0015,HEAD,,"",UNREMARKABLE,,,,43,2019-05-28 00:00:00.000,Gross Pathological Examination,GROSPATH,1,M,CG
