SPREFID,USUBJID,SEX,FWTESTCD,FWTEST,FWORRES,FWORRESU,FWDY,FWENDY,FWSTAT,FWREASND,trial_set_description
T103165-6,T103165-6-0018,M,FC,Food Consumption,25.3,g/day,29,36,Y,,CG
T103165-6,T103165-6-0017,M,FC,Food Consumption,24.7,g/day,36,43,Y,,CG
T103165-6,T103165-6-0018,M,FC,Food Consumption,24.7,g/day,36,43,Y,,CG
T103165-6,T103165-6-0017,M,FC,Food Consumption,24.2,g/day,43,50,Y,,CG
T103165-6,T103165-6-0018,M,FC,Food Consumption,24.2,g/day,43,50,Y,,CG
T103165-6,T103165-6-0017,M,FC,Food Consumption,22.6,g/day,50,57,Y,,CG
T103165-6,T103165-6-0018,M,FC,Food Consumption,22.6,g/day,50,57,Y,,CG
T103239-8,T103239-8-0004,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T103239-8,T103239-8-0005,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T103239-8,T103239-8-0004,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T103239-8,T103239-8-0005,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T103239-8,T103239-8-0004,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
T103239-8,T103239-8-0005,M,WC,Water Consumption,27,g/day,15,22,Y,,CG
T103239-8,T103239-8-0004,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T103239-8,T103239-8-0005,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T103239-8,T103239-8-0004,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T103239-8,T103239-8-0005,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T103239-8,T103239-8-0004,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
T103239-8,T103239-8-0005,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
T103239-8,T103239-8-0004,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
T103239-8,T103239-8-0005,M,FC,Food Consumption,20,g/day,15,22,Y,,CG
T103239-8,T103239-8-0004,M,FC,Food Consumption,24,g/day,22,29,Y,,CG
T103239-8,T103239-8-0005,M,FC,Food Consumption,24,g/day,22,29,Y,,CG
T103239-8,T103239-8-0078,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T103239-8,T103239-8-0077,F,WC,Water Consumption,26,g/day,1,8,Y,,CG
T103239-8,T103239-8-0078,F,WC,Water Consumption,26,g/day,8,15,Y,,CG
T103239-8,T103239-8-0077,F,WC,Water Consumption,26,g/day,8,15,Y,,CG
T103239-8,T103239-8-0078,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
T103239-8,T103239-8-0077,F,WC,Water Consumption,28,g/day,15,22,Y,,CG
T103239-8,T103239-8-0078,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
T103239-8,T103239-8-0077,F,WC,Water Consumption,27,g/day,22,29,Y,,CG
T103239-8,T103239-8-0078,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
T103239-8,T103239-8-0077,F,FC,Food Consumption,17,g/day,1,8,Y,,CG
T103239-8,T103239-8-0078,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103239-8,T103239-8-0077,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T103239-8,T103239-8-0078,F,FC,Food Consumption,17,g/day,15,22,Y,,CG
T103239-8,T103239-8-0077,F,FC,Food Consumption,17,g/day,15,22,Y,,CG
T103239-8,T103239-8-0078,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
T103239-8,T103239-8-0077,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
T103815-8,T103815-8-0071,F,WC,Water Consumption,22.7,g/day,8,15,Y,,CG
T103815-8,T103815-8-0070,F,WC,Water Consumption,22.7,g/day,8,15,Y,,CG
T103815-8,T103815-8-0071,F,WC,Water Consumption,21.6,g/day,15,22,Y,,CG
T103815-8,T103815-8-0070,F,WC,Water Consumption,21.6,g/day,15,22,Y,,CG
T103815-8,T103815-8-0071,F,WC,Water Consumption,28.6,g/day,22,29,Y,,CG
T103815-8,T103815-8-0070,F,WC,Water Consumption,28.6,g/day,22,29,Y,,CG
T103815-8,T103815-8-0071,F,WC,Water Consumption,25.4,g/day,29,36,Y,,CG
T103815-8,T103815-8-0070,F,WC,Water Consumption,25.4,g/day,29,36,Y,,CG
T103815-8,T103815-8-0071,F,FC,Food Consumption,16.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0070,F,FC,Food Consumption,16.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0071,F,FC,Food Consumption,16.8,g/day,15,22,Y,,CG
T103815-8,T103815-8-0070,F,FC,Food Consumption,16.8,g/day,15,22,Y,,CG
T103815-8,T103815-8-0071,F,FC,Food Consumption,17.9,g/day,22,29,Y,,CG
T103815-8,T103815-8-0070,F,FC,Food Consumption,17.9,g/day,22,29,Y,,CG
T103815-8,T103815-8-0071,F,FC,Food Consumption,16.8,g/day,29,36,Y,,CG
T103815-8,T103815-8-0070,F,FC,Food Consumption,16.8,g/day,29,36,Y,,CG
T103141-0,T103141-0-0080,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T103141-0,T103141-0-0079,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T103141-0,T103141-0-0081,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T103141-0,T103141-0-0080,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103141-0,T103141-0-0079,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103141-0,T103141-0-0081,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103141-0,T103141-0-0080,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
T103141-0,T103141-0-0079,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
T103141-0,T103141-0-0081,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
T103141-0,T103141-0-0080,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T103141-0,T103141-0-0079,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T103141-0,T103141-0-0081,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T103141-0,T103141-0-0080,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
T103141-0,T103141-0-0079,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
T103141-0,T103141-0-0081,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
T103141-0,T103141-0-0080,F,FC,Food Consumption,16,g/day,8,15,Y,,CG
T103141-0,T103141-0-0079,F,FC,Food Consumption,16,g/day,8,15,Y,,CG
T103141-0,T103141-0-0081,F,FC,Food Consumption,16,g/day,8,15,Y,,CG
T103141-0,T103141-0-0080,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0079,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0081,F,FC,Food Consumption,18,g/day,15,22,Y,,CG
T103141-0,T103141-0-0080,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
T103141-0,T103141-0-0079,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
T103141-0,T103141-0-0081,F,FC,Food Consumption,15,g/day,22,29,Y,,CG
T103239-8,T103239-8-0092,F,WC,Water Consumption,29,g/day,43,50,Y,,CG
T103239-8,T103239-8-0090,F,WC,Water Consumption,29,g/day,43,50,Y,,CG
T103239-8,T103239-8-0092,F,WC,Water Consumption,26,g/day,50,57,Y,,CG
T103239-8,T103239-8-0090,F,WC,Water Consumption,26,g/day,50,57,Y,,CG
T103239-8,T103239-8-0092,F,WC,Water Consumption,31,g/day,22,29,Y,,CG
T103239-8,T103239-8-0090,F,WC,Water Consumption,31,g/day,22,29,Y,,CG
T103239-8,T103239-8-0092,F,WC,Water Consumption,28,g/day,29,36,Y,,CG
T103239-8,T103239-8-0090,F,WC,Water Consumption,28,g/day,29,36,Y,,CG
T103239-8,T103239-8-0092,F,WC,Water Consumption,31,g/day,36,43,Y,,CG
T103239-8,T103239-8-0090,F,WC,Water Consumption,31,g/day,36,43,Y,,CG
T103239-8,T103239-8-0092,F,FC,Food Consumption,23,g/day,29,36,Y,,CG
T103239-8,T103239-8-0090,F,FC,Food Consumption,23,g/day,29,36,Y,,CG
T103239-8,T103239-8-0092,F,FC,Food Consumption,22,g/day,36,43,Y,,CG
T103239-8,T103239-8-0090,F,FC,Food Consumption,22,g/day,36,43,Y,,CG
T103239-8,T103239-8-0092,F,FC,Food Consumption,22,g/day,43,50,Y,,CG
T103239-8,T103239-8-0090,F,FC,Food Consumption,22,g/day,43,50,Y,,CG
T103239-8,T103239-8-0092,F,FC,Food Consumption,19,g/day,50,57,Y,,CG
T103239-8,T103239-8-0090,F,FC,Food Consumption,19,g/day,50,57,Y,,CG
T103239-8,T103239-8-0092,F,FC,Food Consumption,21,g/day,22,29,Y,,CG
T103239-8,T103239-8-0090,F,FC,Food Consumption,21,g/day,22,29,Y,,CG
T103925-0,T103925-0-0084,F,WC,Water Consumption,25.4,g/day,29,36,Y,,CG
T103925-0,T103925-0-0086,F,WC,Water Consumption,25.4,g/day,29,36,Y,,CG
T103925-0,T103925-0-0085,F,WC,Water Consumption,25.4,g/day,29,36,Y,,CG
T103925-0,T103925-0-0084,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
T103925-0,T103925-0-0086,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
T103925-0,T103925-0-0085,F,WC,Water Consumption,23,g/day,36,43,Y,,CG
T103925-0,T103925-0-0084,F,WC,Water Consumption,22.9,g/day,43,50,Y,,CG
T103925-0,T103925-0-0086,F,WC,Water Consumption,22.9,g/day,43,50,Y,,CG
T103925-0,T103925-0-0085,F,WC,Water Consumption,22.9,g/day,43,50,Y,,CG
T103925-0,T103925-0-0084,F,WC,Water Consumption,18.3,g/day,50,56,Y,,CG
T103925-0,T103925-0-0086,F,WC,Water Consumption,18.3,g/day,50,56,Y,,CG
T103925-0,T103925-0-0085,F,WC,Water Consumption,18.3,g/day,50,56,Y,,CG
T103925-0,T103925-0-0084,F,FC,Food Consumption,18.9,g/day,29,36,Y,,CG
T103925-0,T103925-0-0086,F,FC,Food Consumption,18.9,g/day,29,36,Y,,CG
T103925-0,T103925-0-0085,F,FC,Food Consumption,18.9,g/day,29,36,Y,,CG
T103925-0,T103925-0-0084,F,FC,Food Consumption,18,g/day,36,43,Y,,CG
T103925-0,T103925-0-0086,F,FC,Food Consumption,18,g/day,36,43,Y,,CG
T103925-0,T103925-0-0085,F,FC,Food Consumption,18,g/day,36,43,Y,,CG
T103925-0,T103925-0-0084,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0086,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0085,F,FC,Food Consumption,17.5,g/day,43,50,Y,,CG
T103925-0,T103925-0-0084,F,FC,Food Consumption,15.4,g/day,50,56,Y,,CG
T103925-0,T103925-0-0086,F,FC,Food Consumption,15.4,g/day,50,56,Y,,CG
T103925-0,T103925-0-0085,F,FC,Food Consumption,15.4,g/day,50,56,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,32,g/day,8,15,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,33,g/day,15,22,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,33,g/day,15,22,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,33,g/day,15,22,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,27,g/day,29,36,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,27,g/day,29,36,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,27,g/day,29,36,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,26,g/day,36,43,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,26,g/day,43,50,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,26,g/day,43,50,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,26,g/day,43,50,Y,,CG
T103239-8,T103239-8-0014,M,WC,Water Consumption,26,g/day,50,57,Y,,CG
T103239-8,T103239-8-0016,M,WC,Water Consumption,26,g/day,50,57,Y,,CG
T103239-8,T103239-8-0015,M,WC,Water Consumption,26,g/day,50,57,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,23,g/day,1,8,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,24,g/day,8,15,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,25,g/day,22,29,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,25,g/day,22,29,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,25,g/day,22,29,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,25,g/day,29,36,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,25,g/day,29,36,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,25,g/day,29,36,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,23,g/day,36,43,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,23,g/day,36,43,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,23,g/day,36,43,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,22,g/day,43,50,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,22,g/day,43,50,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,22,g/day,43,50,Y,,CG
T103239-8,T103239-8-0014,M,FC,Food Consumption,22,g/day,50,57,Y,,CG
T103239-8,T103239-8-0016,M,FC,Food Consumption,22,g/day,50,57,Y,,CG
T103239-8,T103239-8-0015,M,FC,Food Consumption,22,g/day,50,57,Y,,CG
T103925-0,T103925-0-0081,F,WC,Water Consumption,26.7,g/day,1,8,Y,,CG
T103925-0,T103925-0-0080,F,WC,Water Consumption,26.7,g/day,1,8,Y,,CG
T103925-0,T103925-0-0081,F,WC,Water Consumption,31.5,g/day,8,15,Y,,CG
T103925-0,T103925-0-0080,F,WC,Water Consumption,31.5,g/day,8,15,Y,,CG
T103925-0,T103925-0-0081,F,WC,Water Consumption,30.6,g/day,15,22,Y,,CG
T103925-0,T103925-0-0080,F,WC,Water Consumption,30.6,g/day,15,22,Y,,CG
T103925-0,T103925-0-0081,F,WC,Water Consumption,28.4,g/day,22,29,Y,,CG
T103925-0,T103925-0-0080,F,WC,Water Consumption,28.4,g/day,22,29,Y,,CG
T103925-0,T103925-0-0081,F,FC,Food Consumption,16.6,g/day,1,8,Y,,CG
T103925-0,T103925-0-0080,F,FC,Food Consumption,16.6,g/day,1,8,Y,,CG
T103925-0,T103925-0-0081,F,FC,Food Consumption,18.1,g/day,8,15,Y,,CG
T103925-0,T103925-0-0080,F,FC,Food Consumption,18.1,g/day,8,15,Y,,CG
T103925-0,T103925-0-0081,F,FC,Food Consumption,16.9,g/day,15,22,Y,,CG
T103925-0,T103925-0-0080,F,FC,Food Consumption,16.9,g/day,15,22,Y,,CG
T103925-0,T103925-0-0081,F,FC,Food Consumption,16.1,g/day,22,29,Y,,CG
T103925-0,T103925-0-0080,F,FC,Food Consumption,16.1,g/day,22,29,Y,,CG
T105017-4,T105017-4-0006,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T105017-4,T105017-4-0005,M,WC,Water Consumption,31,g/day,1,8,Y,,CG
T105017-4,T105017-4-0006,M,WC,Water Consumption,30,g/day,8,15,Y,,CG
T105017-4,T105017-4-0005,M,WC,Water Consumption,30,g/day,8,15,Y,,CG
T105017-4,T105017-4-0006,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T105017-4,T105017-4-0005,M,FC,Food Consumption,24,g/day,1,8,Y,,CG
T105017-4,T105017-4-0006,M,FC,Food Consumption,25,g/day,8,15,Y,,CG
T105017-4,T105017-4-0005,M,FC,Food Consumption,25,g/day,8,15,Y,,CG
T105017-4,T105017-4-0006,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
T105017-4,T105017-4-0005,M,FC,Food Consumption,24,g/day,15,22,Y,,CG
T105017-4,T105017-4-0006,M,FC,Food Consumption,25,g/day,22,29,Y,,CG
T105017-4,T105017-4-0005,M,FC,Food Consumption,25,g/day,22,29,Y,,CG
T105017-4,T105017-4-0006,M,WC,Water Consumption,30,g/day,15,22,Y,,CG
T105017-4,T105017-4-0005,M,WC,Water Consumption,30,g/day,15,22,Y,,CG
T105017-4,T105017-4-0006,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T105017-4,T105017-4-0005,M,WC,Water Consumption,33,g/day,22,29,Y,,CG
T104623-6,T104623-6-0042,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T104623-6,T104623-6-0042,F,WC,Water Consumption,23,g/day,8,15,Y,,CG
T104623-6,T104623-6-0042,F,WC,Water Consumption,24,g/day,15,22,Y,,CG
T104623-6,T104623-6-0042,F,FC,Food Consumption,15,g/day,1,8,Y,,CG
T104623-6,T104623-6-0042,F,FC,Food Consumption,15,g/day,8,15,Y,,CG
T104623-6,T104623-6-0042,F,FC,Food Consumption,16,g/day,15,22,Y,,CG
T103815-8,T103815-8-0066,F,WC,Water Consumption,23,g/day,8,15,Y,,CG
T103815-8,T103815-8-0067,F,WC,Water Consumption,23,g/day,8,15,Y,,CG
T103815-8,T103815-8-0066,F,WC,Water Consumption,21.3,g/day,15,22,Y,,CG
T103815-8,T103815-8-0067,F,WC,Water Consumption,21.3,g/day,15,22,Y,,CG
T103815-8,T103815-8-0066,F,WC,Water Consumption,25.7,g/day,22,29,Y,,CG
T103815-8,T103815-8-0067,F,WC,Water Consumption,25.7,g/day,22,29,Y,,CG
T103815-8,T103815-8-0066,F,WC,Water Consumption,24.1,g/day,29,36,Y,,CG
T103815-8,T103815-8-0067,F,WC,Water Consumption,24.1,g/day,29,36,Y,,CG
T103815-8,T103815-8-0066,F,FC,Food Consumption,16.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0067,F,FC,Food Consumption,16.4,g/day,8,15,Y,,CG
T103815-8,T103815-8-0066,F,FC,Food Consumption,16.1,g/day,15,22,Y,,CG
T103815-8,T103815-8-0067,F,FC,Food Consumption,16.1,g/day,15,22,Y,,CG
T103815-8,T103815-8-0066,F,FC,Food Consumption,17.8,g/day,22,29,Y,,CG
T103815-8,T103815-8-0067,F,FC,Food Consumption,17.8,g/day,22,29,Y,,CG
T103815-8,T103815-8-0066,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
T103815-8,T103815-8-0067,F,FC,Food Consumption,16,g/day,29,36,Y,,CG
T103165-6,T103165-6-0082,F,WC,Water Consumption,20.6,g/day,1,8,Y,,CG
T103165-6,T103165-6-0081,F,WC,Water Consumption,20.6,g/day,1,8,Y,,CG
T103165-6,T103165-6-0082,F,WC,Water Consumption,21.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0081,F,WC,Water Consumption,21.4,g/day,8,15,Y,,CG
T103165-6,T103165-6-0082,F,WC,Water Consumption,32.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0081,F,WC,Water Consumption,32.4,g/day,15,22,Y,,CG
T103165-6,T103165-6-0082,F,WC,Water Consumption,23.8,g/day,22,29,Y,,CG
T103165-6,T103165-6-0081,F,WC,Water Consumption,23.8,g/day,22,29,Y,,CG
T103165-6,T103165-6-0082,F,FC,Food Consumption,14.3,g/day,1,8,Y,,CG
T103165-6,T103165-6-0081,F,FC,Food Consumption,14.3,g/day,1,8,Y,,CG
T103165-6,T103165-6-0082,F,FC,Food Consumption,16.8,g/day,8,15,Y,,CG
T103165-6,T103165-6-0081,F,FC,Food Consumption,16.8,g/day,8,15,Y,,CG
T103165-6,T103165-6-0082,F,FC,Food Consumption,17.2,g/day,15,22,Y,,CG
T103165-6,T103165-6-0081,F,FC,Food Consumption,17.2,g/day,15,22,Y,,CG
T103165-6,T103165-6-0082,F,FC,Food Consumption,16.2,g/day,22,29,Y,,CG
T103165-6,T103165-6-0081,F,FC,Food Consumption,16.2,g/day,22,29,Y,,CG
T103241-1,T103241-1-0066,F,WC,Water Consumption,21.7,g/day,1,8,Y,,CG
T103241-1,T103241-1-0065,F,WC,Water Consumption,21.7,g/day,1,8,Y,,CG
T103241-1,T103241-1-0066,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103241-1,T103241-1-0065,F,WC,Water Consumption,24,g/day,8,15,Y,,CG
T103241-1,T103241-1-0066,F,WC,Water Consumption,22.6,g/day,15,22,Y,,CG
T103241-1,T103241-1-0065,F,WC,Water Consumption,22.6,g/day,15,22,Y,,CG
T103241-1,T103241-1-0066,F,WC,Water Consumption,24.4,g/day,22,29,Y,,CG
T103241-1,T103241-1-0065,F,WC,Water Consumption,24.4,g/day,22,29,Y,,CG
T103241-1,T103241-1-0066,F,FC,Food Consumption,16.6,g/day,1,8,Y,,CG
T103241-1,T103241-1-0065,F,FC,Food Consumption,16.6,g/day,1,8,Y,,CG
T103241-1,T103241-1-0066,F,FC,Food Consumption,18.1,g/day,8,15,Y,,CG
T103241-1,T103241-1-0065,F,FC,Food Consumption,18.1,g/day,8,15,Y,,CG
T103241-1,T103241-1-0066,F,FC,Food Consumption,18.6,g/day,15,22,Y,,CG
T103241-1,T103241-1-0065,F,FC,Food Consumption,18.6,g/day,15,22,Y,,CG
T103241-1,T103241-1-0066,F,FC,Food Consumption,17.4,g/day,22,29,Y,,CG
T103241-1,T103241-1-0065,F,FC,Food Consumption,17.4,g/day,22,29,Y,,CG
T103925-0,T103925-0-0078,F,WC,Water Consumption,22.9,g/day,1,8,Y,,CG
T103925-0,T103925-0-0079,F,WC,Water Consumption,22.9,g/day,1,8,Y,,CG
T103925-0,T103925-0-0078,F,WC,Water Consumption,23.8,g/day,8,15,Y,,CG
T103925-0,T103925-0-0079,F,WC,Water Consumption,23.8,g/day,8,15,Y,,CG
T103925-0,T103925-0-0078,F,WC,Water Consumption,25.7,g/day,15,22,Y,,CG
T103925-0,T103925-0-0079,F,WC,Water Consumption,25.7,g/day,15,22,Y,,CG
T103925-0,T103925-0-0078,F,WC,Water Consumption,24.7,g/day,22,29,Y,,CG
T103925-0,T103925-0-0079,F,WC,Water Consumption,24.7,g/day,22,29,Y,,CG
T103925-0,T103925-0-0078,F,FC,Food Consumption,15.5,g/day,1,8,Y,,CG
T103925-0,T103925-0-0079,F,FC,Food Consumption,15.5,g/day,1,8,Y,,CG
T103925-0,T103925-0-0078,F,FC,Food Consumption,16.8,g/day,8,15,Y,,CG
T103925-0,T103925-0-0079,F,FC,Food Consumption,16.8,g/day,8,15,Y,,CG
T103925-0,T103925-0-0078,F,FC,Food Consumption,17.3,g/day,15,22,Y,,CG
T103925-0,T103925-0-0079,F,FC,Food Consumption,17.3,g/day,15,22,Y,,CG
T103925-0,T103925-0-0078,F,FC,Food Consumption,15.1,g/day,22,29,Y,,CG
T103925-0,T103925-0-0079,F,FC,Food Consumption,15.1,g/day,22,29,Y,,CG
T104623-6,T104623-6-0043,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T104623-6,T104623-6-0044,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T104623-6,T104623-6-0042,F,WC,Water Consumption,25,g/day,22,29,Y,,CG
T104623-6,T104623-6-0043,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
T104623-6,T104623-6-0044,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
T104623-6,T104623-6-0042,F,FC,Food Consumption,16,g/day,22,29,Y,,CG
T104623-6,T104623-6-0043,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T104623-6,T104623-6-0044,F,WC,Water Consumption,22,g/day,1,8,Y,,CG
T104623-6,T104623-6-0043,F,WC,Water Consumption,25,g/day,8,15,Y,,CG
T104623-6,T104623-6-0044,F,WC,Water Consumption,25,g/day,8,15,Y,,CG
T104623-6,T104623-6-0043,F,WC,Water Consumption,26,g/day,15,22,Y,,CG
T104623-6,T104623-6-0044,F,WC,Water Consumption,26,g/day,15,22,Y,,CG
T104623-6,T104623-6-0043,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T104623-6,T104623-6-0044,F,FC,Food Consumption,16,g/day,1,8,Y,,CG
T104623-6,T104623-6-0043,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T104623-6,T104623-6-0044,F,FC,Food Consumption,17,g/day,8,15,Y,,CG
T104623-6,T104623-6-0043,F,FC,Food Consumption,17,g/day,15,22,Y,,CG
T104623-6,T104623-6-0044,F,FC,Food Consumption,17,g/day,15,22,Y,,CG
T104623-6,T104623-6-0047,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
T104623-6,T104623-6-0048,F,WC,Water Consumption,23,g/day,1,8,Y,,CG
T104623-6,T104623-6-0047,F,WC,Water Consumption,26,g/day,8,15,Y,,CG
T104623-6,T104623-6-0048,F,WC,Water Consumption,26,g/day,8,15,Y,,CG
T104623-6,T104623-6-0047,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
T104623-6,T104623-6-0048,F,WC,Water Consumption,25,g/day,15,22,Y,,CG
T104623-6,T104623-6-0047,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
T104623-6,T104623-6-0048,F,WC,Water Consumption,23,g/day,22,29,Y,,CG
T104623-6,T104623-6-0047,F,FC,Food Consumption,14,g/day,1,8,Y,,CG
T104623-6,T104623-6-0048,F,FC,Food Consumption,14,g/day,1,8,Y,,CG
T104623-6,T104623-6-0047,F,FC,Food Consumption,15,g/day,8,15,Y,,CG
T104623-6,T104623-6-0048,F,FC,Food Consumption,15,g/day,8,15,Y,,CG
T104623-6,T104623-6-0047,F,FC,Food Consumption,15,g/day,15,22,Y,,CG
T104623-6,T104623-6-0048,F,FC,Food Consumption,15,g/day,15,22,Y,,CG
T104623-6,T104623-6-0047,F,FC,Food Consumption,13,g/day,22,29,Y,,CG
T104623-6,T104623-6-0048,F,FC,Food Consumption,13,g/day,22,29,Y,,CG
T103165-6,T103165-6-0008,M,WC,Water Consumption,25.2,g/day,1,8,Y,,CG
T103165-6,T103165-6-0007,M,WC,Water Consumption,25.2,g/day,1,8,Y,,CG
T103165-6,T103165-6-0008,M,WC,Water Consumption,26.9,g/day,8,15,Y,,CG
T103165-6,T103165-6-0007,M,WC,Water Consumption,26.9,g/day,8,15,Y,,CG
