SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-24 08:35:00.000,2,9,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-28 06:56:00.000,1,13,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-28 09:37:00.000,2,13,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-20 06:48:00.000,1,5,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-20 08:41:00.000,2,5,M,CG
T104349-1,T104349-1-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology With Ophthalmoscope,,2019-04-09 08:18:00.000,,-7,M,CG
T104349-1,T104349-1-0010,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Pupil Reflex,,2019-04-09 08:18:00.000,,-7,M,CG
T104349-1,T104349-1-0010,"",,Calcification/band-shaped keratopathy,OPHTHALMOLOGY,,,Ophthalmology Slit-Lamp Observation,,2019-04-09 08:18:00.000,,-7,M,CG
T104349-1,T104349-1-0010,"",,"Opacity, focal",OPHTHALMOLOGY,,,Ophthalmology Slit-Lamp Observation,Slight,2019-04-09 08:18:00.000,,-7,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-16 08:54:00.000,1,1,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-16 10:25:00.000,2,1,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-23 06:54:00.000,1,8,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-23 09:12:00.000,2,8,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-27 06:59:00.000,1,12,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-27 09:09:00.000,2,12,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-30 06:56:00.000,1,15,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-30 09:32:00.000,2,15,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-19 06:54:00.000,1,4,M,CG
T104349-1,T104349-1-0010,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-19 08:49:00.000,2,4,M,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-10 07:36:00.000,1,25,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-10 09:01:00.000,2,25,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology With Ophthalmoscope,,2019-05-10 11:03:00.000,4,25,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Pupil Reflex,,2019-05-10 11:02:00.000,5,25,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Slit-Lamp Observation,,2019-05-10 11:03:00.000,6,25,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-09 08:11:00.000,1,24,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-09 09:45:00.000,2,24,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Open Field Observation,,2019-05-09 08:11:00.000,3,24,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-02 09:31:00.000,1,17,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-02 11:30:00.000,2,17,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Open Field Observation,,2019-05-02 09:31:00.000,3,17,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-05 09:24:00.000,1,20,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-05 11:13:00.000,2,20,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-08 07:32:00.000,1,23,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-08 10:10:00.000,2,23,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-13 08:09:00.000,1,28,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-13 09:18:00.000,2,28,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-01 08:35:00.000,1,16,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-01 10:39:00.000,2,16,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-15 06:58:00.000,1,30,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-15 08:09:00.000,2,30,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-12 07:46:00.000,1,27,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-12 10:04:00.000,2,27,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-04 09:16:00.000,1,19,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-04 10:57:00.000,2,19,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-07 07:14:00.000,1,22,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-07 09:51:00.000,2,22,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-30 07:03:00.000,1,15,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-30 09:32:00.000,2,15,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-16 09:12:00.000,1,31,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-16 10:18:00.000,2,31,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-11 07:31:00.000,1,26,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-11 09:52:00.000,2,26,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-03 07:13:00.000,1,18,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-03 08:42:00.000,2,18,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-06 07:28:00.000,1,21,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-06 09:05:00.000,2,21,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-14 07:36:00.000,1,29,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-05-14 08:53:00.000,2,29,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology With Ophthalmoscope,,2019-04-09 08:58:00.000,,-7,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Pupil Reflex,,2019-04-09 08:58:00.000,,-7,F,CG
T104349-1,T104349-1-0082,,,NORMAL,OPHTHALMOLOGY,,,Ophthalmology Slit-Lamp Observation,,2019-04-09 08:58:00.000,,-7,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-16 09:04:00.000,1,1,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-20 08:41:00.000,2,5,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-16 10:25:00.000,2,1,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-23 07:06:00.000,1,8,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-23 09:13:00.000,2,8,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-27 07:03:00.000,1,12,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-27 09:09:00.000,2,12,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-19 07:04:00.000,1,4,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-19 08:49:00.000,2,4,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-15 07:33:00.000,,-1,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Open Field Observation,,2019-04-15 07:33:00.000,,-1,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-22 06:43:00.000,1,7,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-22 08:19:00.000,2,7,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-18 08:30:00.000,1,3,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-18 11:02:00.000,2,3,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Open Field Observation,,2019-04-18 08:30:00.000,3,3,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-26 07:32:00.000,1,11,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-26 10:04:00.000,2,11,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-29 06:49:00.000,1,14,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-29 08:34:00.000,2,14,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-08 06:55:00.000,,-8,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-17 08:43:00.000,1,2,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-17 10:28:00.000,2,2,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-21 06:40:00.000,1,6,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-21 08:16:00.000,2,6,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-25 08:43:00.000,1,10,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-25 10:57:00.000,2,10,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Open Field Observation,,2019-04-25 08:43:00.000,3,10,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-24 07:10:00.000,1,9,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-24 08:35:00.000,2,9,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-28 07:06:00.000,1,13,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-28 09:37:00.000,2,13,F,CG
T104349-1,T104349-1-0082,,,NORMAL,CLINICAL SIGNS,,,Detailed Clinical Observation,,2019-04-20 06:56:00.000,1,5,F,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-26 08:17:52.000,1,9,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-29 10:36:03.000,2,12,M,CG
T105017-4,T105017-4-0004,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-11-16 08:06:28.000,1,-2,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-19 09:57:56.000,2,2,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-21 10:10:00.000,2,4,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-20 09:34:48.000,1,3,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-20 11:25:02.000,2,3,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-18 09:58:09.000,2,1,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-25 07:15:00.000,1,8,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-27 11:00:13.000,2,10,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-28 09:46:54.000,2,11,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-26 10:56:10.000,2,9,M,CG
T105017-4,T105017-4-0004,,-1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-12 08:27:48.000,3,-6,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-23 06:54:55.000,1,6,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-24 07:15:45.000,1,7,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-21 08:03:51.000,1,4,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-22 08:04:14.000,1,5,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-19 07:17:57.000,1,2,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-18 07:42:04.000,1,1,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-25 11:03:04.000,2,8,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-28 07:16:14.000,1,11,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-29 08:16:11.000,1,12,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-24 09:54:08.000,2,7,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-26 08:17:50.000,1,9,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-27 08:11:33.000,1,10,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-22 10:13:35.000,2,5,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-23 09:37:05.000,2,6,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-14 11:49:00.000,2,27,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-07 07:40:44.000,1,20,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-13 08:29:39.000,1,26,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2020-12-14 08:07:03.000,1,27,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-05 06:47:41.000,1,18,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-06 06:34:05.000,1,19,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-04 07:17:57.000,1,17,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-11 10:32:15.000,2,24,M,CG
T105017-4,T105017-4-0004,,4,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-12-14 08:14:46.000,1,27,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-03 07:38:53.000,1,16,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-10 08:08:41.000,1,23,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-01 07:54:30.000,1,14,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-02 07:09:29.000,1,15,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-08 11:42:22.000,2,21,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-15 08:52:06.000,1,28,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-12-14 08:14:43.000,1,27,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-30 08:24:46.000,1,13,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-13 10:41:17.000,2,26,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-12 10:16:45.000,1,25,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-06 09:22:38.000,2,19,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-10 10:28:22.000,2,23,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-03 07:38:54.000,1,16,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-05 09:20:51.000,2,18,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-09 08:22:25.000,1,22,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-15 10:58:12.000,2,28,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-03 10:53:35.000,2,16,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-04 11:06:17.000,2,17,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-07 09:58:47.000,2,20,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-14 09:39:00.000,1,27,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-02 10:53:38.000,2,15,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-11-30 11:04:01.000,2,13,M,CG
T105017-4,T105017-4-0004,,2,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-01 10:47:04.000,2,14,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-09 10:34:27.000,2,22,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-12 12:15:18.000,2,25,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-12-10 08:08:42.000,1,23,M,CG
T105017-4,T105017-4-0004,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-11 08:26:06.000,1,24,M,CG
T105017-4,T105017-4-0004,,3,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2020-12-08 09:31:33.000,1,21,M,CG
T105017-4,T105017-4-0004,,-1,Iris:Pupillary filaments,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2020-11-16 08:22:19.000,1,-2,M,CG
T105017-4,T105017-4-0004,,-1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-13 08:25:49.000,1,-5,M,CG
T105017-4,T105017-4-0004,,1,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2020-11-19 07:17:35.000,1,2,M,CG
T105017-4,T105017-4-0004,,-1,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2020-11-16 08:22:07.000,1,-2,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-05 06:24:45.000,1,30,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2019-12-05 06:25:15.000,1,30,M,CG
T104623-6,T104623-6-0008,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-03 09:20:47.000,2,28,M,CG
T104623-6,T104623-6-0008,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-02 06:51:55.000,1,27,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY PUPIL REFLEX,,2019-12-05 09:04:25.000,1,30,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-05 08:19:17.000,2,30,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY SLIT-LAMP OBSERVATION,,2019-12-05 09:23:43.000,1,30,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-04 07:30:19.000,1,29,M,CG
T104623-6,T104623-6-0008,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-02 08:42:51.000,2,27,M,CG
T104623-6,T104623-6-0008,,5,NORMAL,OPHTHALMOLOGY,Y,,OPHTHALMOLOGY WITH OPHTHALMOSCOPE,,2019-12-05 09:23:42.000,1,30,M,CG
T104623-6,T104623-6-0008,,4,NORMAL,CLINICAL SIGNS,Y,,DETAILED CLINICAL OBSERVATION,,2019-12-01 08:48:09.000,1,26,M,CG
T104623-6,T104623-6-0008,,3,NORMAL,CLINICAL SIGNS,Y,,OPEN-FIELD OBSERVATIONS,,2019-11-21 06:49:10.000,1,16,M,CG
