SPREFID,USUBJID,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,LBDY,trial_set_description,SEX
T103116-2,T103116-2-0010,Ery. Mean Corpuscular Volume,MCV,HEMATOLOGY,55,fl,iBroker:MCV,PLASMA,28,CG,M
T103116-2,T103116-2-0004,Ery. Mean Corpuscular Volume,MCV,HEMATOLOGY,55.8,fl,iBroker:MCV,PLASMA,28,CG,M
T103116-2,T103116-2-0002,Ery. Mean Corpuscular Volume,MCV,HEMATOLOGY,55,fl,iBroker:MCV,PLASMA,28,CG,M
T103116-2,T103116-2-0008,Protein,PROT,URINALYSIS,2.8,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0006,Protein,PROT,URINALYSIS,3.6,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0009,Protein,PROT,URINALYSIS,4,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0003,Protein,PROT,URINALYSIS,3.1,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0007,Protein,PROT,URINALYSIS,6.8,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0001,Protein,PROT,URINALYSIS,4.1,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0005,Protein,PROT,URINALYSIS,2.6,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0010,Protein,PROT,URINALYSIS,4.5,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0004,Protein,PROT,URINALYSIS,2.7,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0002,Protein,PROT,URINALYSIS,3.1,mg,iBroker:PROT*UVOL,URINE,24,CG,M
T103116-2,T103116-2-0001,Urea,UREA,CLINICAL CHEMISTRY,8.64,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0005,Urea,UREA,CLINICAL CHEMISTRY,8.88,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0010,Urea,UREA,CLINICAL CHEMISTRY,9.87,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0004,Urea,UREA,CLINICAL CHEMISTRY,8.32,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0002,Urea,UREA,CLINICAL CHEMISTRY,8.18,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0008,Urea,UREA,CLINICAL CHEMISTRY,6.99,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0006,Urea,UREA,CLINICAL CHEMISTRY,8.09,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0009,Urea,UREA,CLINICAL CHEMISTRY,6.93,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0003,Urea,UREA,CLINICAL CHEMISTRY,9.02,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0007,Urea,UREA,CLINICAL CHEMISTRY,7.98,mmol/l,iBroker:UREA,SERUM,28,CG,M
T103116-2,T103116-2-0087,Creatinine Excretion Rate,CREATEXR,URINALYSIS,13.8,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0089,Creatinine Excretion Rate,CREATEXR,URINALYSIS,8.01,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0092,Creatinine Excretion Rate,CREATEXR,URINALYSIS,6.89,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0088,Creatinine Excretion Rate,CREATEXR,URINALYSIS,5.63,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0091,Creatinine Excretion Rate,CREATEXR,URINALYSIS,7.67,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0090,Creatinine Excretion Rate,CREATEXR,URINALYSIS,8.34,mmol/l,iBroker:CREA-ur,URINE,53,CG,F
T103116-2,T103116-2-0087,Eosinophils,EOS,HEMATOLOGY,0.06,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0089,Eosinophils,EOS,HEMATOLOGY,0.09,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0092,Eosinophils,EOS,HEMATOLOGY,0.06,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0088,Eosinophils,EOS,HEMATOLOGY,0.07,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0091,Eosinophils,EOS,HEMATOLOGY,0.05,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0090,Eosinophils,EOS,HEMATOLOGY,0.07,G/l,iBroker:EOS,PLASMA,57,CG,F
T103116-2,T103116-2-0075,Prothrombin Time,PT,COAGULATION,8.4,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0082,Prothrombin Time,PT,COAGULATION,8.4,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0076,Prothrombin Time,PT,COAGULATION,8.7,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0080,Prothrombin Time,PT,COAGULATION,8.4,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0079,Prothrombin Time,PT,COAGULATION,8,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0083,Prothrombin Time,PT,COAGULATION,8.2,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0074,Prothrombin Time,PT,COAGULATION,8.4,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0078,Prothrombin Time,PT,COAGULATION,8.5,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0081,Prothrombin Time,PT,COAGULATION,8.2,sec,iBroker:PT,PLASMA,29,CG,F
T103116-2,T103116-2-0001,Calcium,CA,CLINICAL CHEMISTRY,2.35,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0005,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0010,Calcium,CA,CLINICAL CHEMISTRY,2.49,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0004,Calcium,CA,CLINICAL CHEMISTRY,2.51,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0002,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0008,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0006,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0009,Calcium,CA,CLINICAL CHEMISTRY,2.48,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0003,Calcium,CA,CLINICAL CHEMISTRY,2.46,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0007,Calcium,CA,CLINICAL CHEMISTRY,2.43,mmol/l,iBroker:Ca,SERUM,28,CG,M
T103116-2,T103116-2-0087,Bilirubin,BILI,CLINICAL CHEMISTRY,0.3,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0089,Bilirubin,BILI,CLINICAL CHEMISTRY,0.5,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0092,Bilirubin,BILI,CLINICAL CHEMISTRY,0.6,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0088,Bilirubin,BILI,CLINICAL CHEMISTRY,0,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0091,Bilirubin,BILI,CLINICAL CHEMISTRY,1.3,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0090,Bilirubin,BILI,CLINICAL CHEMISTRY,0.3,µmol/l,iBroker:Bili-t,SERUM,57,CG,F
T103116-2,T103116-2-0075,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,19.5,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0082,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.6,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0076,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.7,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0080,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.7,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0079,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,17.9,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0083,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.5,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0074,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.1,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0078,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,19.5,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0077,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.9,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0081,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.9,pg,iBroker:MCH,PLASMA,29,CG,F
T103116-2,T103116-2-0075,Phosphate,PHOS,CLINICAL CHEMISTRY,1.46,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0082,Phosphate,PHOS,CLINICAL CHEMISTRY,1.28,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0076,Phosphate,PHOS,CLINICAL CHEMISTRY,1.3,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0080,Phosphate,PHOS,CLINICAL CHEMISTRY,1.52,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0079,Phosphate,PHOS,CLINICAL CHEMISTRY,1.37,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0083,Phosphate,PHOS,CLINICAL CHEMISTRY,1.15,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0074,Phosphate,PHOS,CLINICAL CHEMISTRY,1.52,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0078,Phosphate,PHOS,CLINICAL CHEMISTRY,1.41,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0077,Phosphate,PHOS,CLINICAL CHEMISTRY,1.09,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0081,Phosphate,PHOS,CLINICAL CHEMISTRY,1.22,mmol/l,iBroker:P,SERUM,29,CG,F
T103116-2,T103116-2-0087,Sodium,SODIUM,CLINICAL CHEMISTRY,140,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0089,Sodium,SODIUM,CLINICAL CHEMISTRY,141,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0092,Sodium,SODIUM,CLINICAL CHEMISTRY,141,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0088,Sodium,SODIUM,CLINICAL CHEMISTRY,140,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0091,Sodium,SODIUM,CLINICAL CHEMISTRY,141,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0090,Sodium,SODIUM,CLINICAL CHEMISTRY,140,mmol/l,iBroker:Na,SERUM,57,CG,F
T103116-2,T103116-2-0077,Triglycerides,TRIG,CLINICAL CHEMISTRY,0.82,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0081,Triglycerides,TRIG,CLINICAL CHEMISTRY,0.43,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0075,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.43,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0082,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.28,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0076,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.52,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0080,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.23,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0079,Triglycerides,TRIG,CLINICAL CHEMISTRY,0.52,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0083,Triglycerides,TRIG,CLINICAL CHEMISTRY,0.54,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0074,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.55,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0078,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.21,mmol/l,iBroker:TRIGL,SERUM,29,CG,F
T103116-2,T103116-2-0075,Volume,VOLUME,URINALYSIS,1,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0082,Volume,VOLUME,URINALYSIS,1.5,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0076,Volume,VOLUME,URINALYSIS,3.6,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0080,Volume,VOLUME,URINALYSIS,5.6,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0079,Volume,VOLUME,URINALYSIS,4.7,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0083,Volume,VOLUME,URINALYSIS,1.8,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0074,Volume,VOLUME,URINALYSIS,2.1,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0078,Volume,VOLUME,URINALYSIS,1.9,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0077,Volume,VOLUME,URINALYSIS,3.8,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0081,Volume,VOLUME,URINALYSIS,4.1,ml,iBroker:Volume,URINE,25,CG,F
T103116-2,T103116-2-0008,Albumin,ALB,CLINICAL CHEMISTRY,36.1,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0006,Albumin,ALB,CLINICAL CHEMISTRY,38.2,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0009,Albumin,ALB,CLINICAL CHEMISTRY,37,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0003,Albumin,ALB,CLINICAL CHEMISTRY,37.9,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0007,Albumin,ALB,CLINICAL CHEMISTRY,36.4,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0001,Albumin,ALB,CLINICAL CHEMISTRY,36.9,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0005,Albumin,ALB,CLINICAL CHEMISTRY,39.2,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0010,Albumin,ALB,CLINICAL CHEMISTRY,37.8,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0004,Albumin,ALB,CLINICAL CHEMISTRY,38.2,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0002,Albumin,ALB,CLINICAL CHEMISTRY,39.2,g/l,iBroker:Albumin,SERUM,28,CG,M
T103116-2,T103116-2-0016,Albumin,ALB,CLINICAL CHEMISTRY,40.7,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0019,Albumin,ALB,CLINICAL CHEMISTRY,38,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0014,Albumin,ALB,CLINICAL CHEMISTRY,42.1,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0018,Albumin,ALB,CLINICAL CHEMISTRY,39.7,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0015,Albumin,ALB,CLINICAL CHEMISTRY,40.2,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0017,Albumin,ALB,CLINICAL CHEMISTRY,39.3,g/l,iBroker:Albumin,SERUM,57,CG,M
T103116-2,T103116-2-0008,Phosphate,PHOS,CLINICAL CHEMISTRY,1.74,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0006,Phosphate,PHOS,CLINICAL CHEMISTRY,1.83,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0009,Phosphate,PHOS,CLINICAL CHEMISTRY,1.81,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0003,Phosphate,PHOS,CLINICAL CHEMISTRY,1.66,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0007,Phosphate,PHOS,CLINICAL CHEMISTRY,1.82,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0001,Phosphate,PHOS,CLINICAL CHEMISTRY,2.14,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0005,Phosphate,PHOS,CLINICAL CHEMISTRY,2.08,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0010,Phosphate,PHOS,CLINICAL CHEMISTRY,1.39,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0004,Phosphate,PHOS,CLINICAL CHEMISTRY,2.04,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0002,Phosphate,PHOS,CLINICAL CHEMISTRY,1.78,mmol/l,iBroker:P,SERUM,28,CG,M
T103116-2,T103116-2-0001,Protein/Creatinine,PROTCRT,URINALYSIS,103,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0005,Protein/Creatinine,PROTCRT,URINALYSIS,67,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0010,Protein/Creatinine,PROTCRT,URINALYSIS,78,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0004,Protein/Creatinine,PROTCRT,URINALYSIS,72,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0002,Protein/Creatinine,PROTCRT,URINALYSIS,73,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0008,Protein/Creatinine,PROTCRT,URINALYSIS,62,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0006,Protein/Creatinine,PROTCRT,URINALYSIS,106,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0009,Protein/Creatinine,PROTCRT,URINALYSIS,118,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0003,Protein/Creatinine,PROTCRT,URINALYSIS,55,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0007,Protein/Creatinine,PROTCRT,URINALYSIS,136,mg/mmol,iBroker:Prot/Crea,URINE,24,CG,M
T103116-2,T103116-2-0018,Triglycerides,TRIG,CLINICAL CHEMISTRY,2.45,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0015,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.87,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0017,Triglycerides,TRIG,CLINICAL CHEMISTRY,2.14,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0016,Triglycerides,TRIG,CLINICAL CHEMISTRY,1.45,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0019,Triglycerides,TRIG,CLINICAL CHEMISTRY,2.25,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0014,Triglycerides,TRIG,CLINICAL CHEMISTRY,2.02,mmol/l,iBroker:TRIGL,SERUM,57,CG,M
T103116-2,T103116-2-0087,Erythrocytes,RBC,HEMATOLOGY,8.37,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0089,Erythrocytes,RBC,HEMATOLOGY,8.24,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0092,Erythrocytes,RBC,HEMATOLOGY,7.6,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0088,Erythrocytes,RBC,HEMATOLOGY,7.93,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0091,Erythrocytes,RBC,HEMATOLOGY,7.95,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0090,Erythrocytes,RBC,HEMATOLOGY,7.45,T/l,iBroker:ERY,PLASMA,57,CG,F
T103116-2,T103116-2-0087,Urea,UREA,CLINICAL CHEMISTRY,7.37,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0089,Urea,UREA,CLINICAL CHEMISTRY,8.46,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0092,Urea,UREA,CLINICAL CHEMISTRY,7.68,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0088,Urea,UREA,CLINICAL CHEMISTRY,8.02,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0091,Urea,UREA,CLINICAL CHEMISTRY,8.29,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0090,Urea,UREA,CLINICAL CHEMISTRY,7.61,mmol/l,iBroker:UREA,SERUM,57,CG,F
T103116-2,T103116-2-0087,Leukocytes,WBC,HEMATOLOGY,4.42,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0089,Leukocytes,WBC,HEMATOLOGY,4.88,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0092,Leukocytes,WBC,HEMATOLOGY,3.95,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0088,Leukocytes,WBC,HEMATOLOGY,3.73,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0091,Leukocytes,WBC,HEMATOLOGY,3.18,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0090,Leukocytes,WBC,HEMATOLOGY,4.38,G/l,iBroker:LEUCO,PLASMA,57,CG,F
T103116-2,T103116-2-0001,Activated Partial Thromboplastin Time,APTT,COAGULATION,11.4,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0005,Activated Partial Thromboplastin Time,APTT,COAGULATION,11.3,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0010,Activated Partial Thromboplastin Time,APTT,COAGULATION,12.2,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0004,Activated Partial Thromboplastin Time,APTT,COAGULATION,12.5,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0002,Activated Partial Thromboplastin Time,APTT,COAGULATION,14.5,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0008,Activated Partial Thromboplastin Time,APTT,COAGULATION,11.7,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0009,Activated Partial Thromboplastin Time,APTT,COAGULATION,10.2,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0003,Activated Partial Thromboplastin Time,APTT,COAGULATION,12.3,sec,iBroker:PTT,PLASMA,28,CG,M
T103116-2,T103116-2-0008,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,108.4,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0006,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,105.1,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0009,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,121.8,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0003,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,113.2,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0007,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,92.3,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0001,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,88.7,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0005,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,97.7,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0010,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,90.3,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0004,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,91.6,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0002,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,111.9,U/l,iBroker:ASAT,SERUM,28,CG,M
T103116-2,T103116-2-0016,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0019,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0014,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,2.2,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0018,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0015,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0017,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0.8,U/l,iBroker:gamma-GT,SERUM,57,CG,M
T103116-2,T103116-2-0087,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,115,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0089,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,110,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0092,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,76,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0088,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,111,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0091,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,45,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0090,Alkaline Phosphatase,ALP,CLINICAL CHEMISTRY,65,U/l,iBroker:APh,SERUM,57,CG,F
T103116-2,T103116-2-0077,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,92.4,U/l,iBroker:ASAT,SERUM,29,CG,F
