SPREFID,USUBJID,OMEXCLFL,OMSTAT,OMREASND,OMTESTCD,OMTEST,OMSPEC,OMSTRES,OMSTRESU,OMDY,SEX,trial_set_description
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.33953,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.108,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.20439,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.667,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.35331,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,EPIDIDYMIS,1.153,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0449,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,TESTIS,3.41,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.8004,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,KIDNEY,2.612,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6471,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,LIVER,11.902,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,HEART,0.40296,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,HEART,1.315,g,30,M,CG
HCD-01,HCD-01-0003,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.60581,%,30,M,CG
HCD-01,HCD-01-0003,,,,WEIGHT,Weight,BRAIN,1.977,g,30,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13956,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,THYMUS,0.457,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.16919,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,SPLEEN,0.554,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02046,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.067,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00244,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.008,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.33929,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.111,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.20247,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.663,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.30661,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,EPIDIDYMIS,1.004,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0258,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,TESTIS,3.359,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.76989,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,KIDNEY,2.521,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8745,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,LIVER,12.687,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,HEART,0.28829,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,HEART,0.944,g,31,M,CG
HCD-01,HCD-01-0009,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.5888,%,31,M,CG
HCD-01,HCD-01-0009,,,,WEIGHT,Weight,BRAIN,1.928,g,31,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.12847,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,THYMUS,0.46,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.17986,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,SPLEEN,0.644,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01536,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.055,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00307,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.011,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.39017,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.397,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.24354,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.872,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.37286,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,EPIDIDYMIS,1.335,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.98925,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,TESTIS,3.542,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.63958,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,KIDNEY,2.29,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.0823,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,LIVER,11.036,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33962,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,HEART,1.216,g,58,M,CG
HCD-01,HCD-01-0019,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.59545,%,58,M,CG
HCD-01,HCD-01-0019,,,,WEIGHT,Weight,BRAIN,2.132,g,58,M,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.19811,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,THYMUS,0.489,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.21553,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,SPLEEN,0.532,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.0235,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.058,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00648,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.016,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.20702,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,UTERUS,0.511,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,OVARY,0.05429,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,OVARY,0.134,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.7272,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,KIDNEY,1.795,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.8475,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,LIVER,9.497,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,HEART,0.3241,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,HEART,0.8,g,31,F,CG
HCD-01,HCD-01-0074,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.76933,%,31,F,CG
HCD-01,HCD-01-0074,,,,WEIGHT,Weight,BRAIN,1.899,g,31,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.21895,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,THYMUS,0.492,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.38939,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,SPLEEN,0.875,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03382,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.076,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00534,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.012,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.38227,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,UTERUS,0.859,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,OVARY,0.0356,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,OVARY,0.08,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.76765,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,KIDNEY,1.725,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6767,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,LIVER,8.262,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,HEART,0.38538,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,HEART,0.866,g,32,F,CG
HCD-01,HCD-01-0077,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.87311,%,32,F,CG
HCD-01,HCD-01-0077,,,,WEIGHT,Weight,BRAIN,1.962,g,32,F,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.09799,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,THYMUS,0.336,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18286,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,SPLEEN,0.627,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01575,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.054,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00262,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.009,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.31293,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.073,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.16973,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.582,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.32926,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,EPIDIDYMIS,1.129,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.93383,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,TESTIS,3.202,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.66406,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,KIDNEY,2.277,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.3786,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,LIVER,11.585,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,HEART,0.31468,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,HEART,1.079,g,30,M,CG
HCD-01,HCD-01-0007,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.59144,%,30,M,CG
HCD-01,HCD-01-0007,,,,WEIGHT,Weight,BRAIN,2.028,g,30,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.09647,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,THYMUS,0.328,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18971,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,SPLEEN,0.645,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01559,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.053,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00118,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.004,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.3406,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.158,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.26236,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.892,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.42501,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,EPIDIDYMIS,1.445,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.0324,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,TESTIS,3.51,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.78208,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,KIDNEY,2.659,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.5431,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,LIVER,12.046,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,HEART,0.28736,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,HEART,0.977,g,58,M,CG
HCD-01,HCD-01-0014,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.63267,%,58,M,CG
HCD-01,HCD-01-0014,,,,WEIGHT,Weight,BRAIN,2.151,g,58,M,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.13321,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,THYMUS,0.315,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.23809,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,SPLEEN,0.563,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02622,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.062,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00507,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.012,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.37552,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,UTERUS,0.888,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,OVARY,0.04948,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,OVARY,0.117,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.6745,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,KIDNEY,1.595,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.9003,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,LIVER,9.223,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,HEART,0.30575,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,HEART,0.723,g,32,F,CG
HCD-01,HCD-01-0081,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.84366,%,32,F,CG
HCD-01,HCD-01-0081,,,,WEIGHT,Weight,BRAIN,1.995,g,32,F,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.11866,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,THYMUS,0.408,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.18758,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,SPLEEN,0.645,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01425,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.049,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00291,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.01,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.32776,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.127,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.2312,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.795,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.38854,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,EPIDIDYMIS,1.336,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,TESTIS,0.98879,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,TESTIS,3.4,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.76951,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,KIDNEY,2.646,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.3517,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,LIVER,11.525,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33474,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,HEART,1.151,g,58,M,CG
HCD-01,HCD-01-0015,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.60142,%,58,M,CG
HCD-01,HCD-01-0015,,,,WEIGHT,Weight,BRAIN,2.068,g,58,M,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.17581,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,THYMUS,0.403,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.24561,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,SPLEEN,0.563,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.02399,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.055,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00523,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.012,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.33068,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,UTERUS,0.758,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,OVARY,0.03621,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,OVARY,0.083,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.70716,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,KIDNEY,1.621,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.5899,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,LIVER,8.229,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,HEART,0.33024,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,HEART,0.757,g,32,F,CG
HCD-01,HCD-01-0083,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.82189,%,32,F,CG
HCD-01,HCD-01-0083,,,,WEIGHT,Weight,BRAIN,1.884,g,32,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.14769,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,THYMUS,0.371,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.20064,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,SPLEEN,0.504,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.03384,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.085,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00557,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.014,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,UTERUS,0.31171,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,UTERUS,0.783,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,OVARY,0.06051,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,OVARY,0.152,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.79021,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,KIDNEY,1.985,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,LIVER,3.6346,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,LIVER,9.13,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,HEART,0.32763,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,HEART,0.823,g,58,F,CG
HCD-01,HCD-01-0091,,,,OWBW,Organ to Body Weight Ratio,BRAIN,0.81171,%,58,F,CG
HCD-01,HCD-01-0091,,,,WEIGHT,Weight,BRAIN,2.039,g,58,F,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,THYMUS,0.15195,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,THYMUS,0.48,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,SPLEEN,0.15227,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,SPLEEN,0.481,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,"GLAND, ADRENAL",0.01551,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,"GLAND, ADRENAL",0.049,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PITUITARY",0.00253,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,"GLAND, PITUITARY",0.008,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,"GLAND, SEMINAL VESICLE",0.38337,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,"GLAND, SEMINAL VESICLE",1.211,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,"GLAND, PROSTATE",0.27352,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,"GLAND, PROSTATE",0.864,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,EPIDIDYMIS,0.40869,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,EPIDIDYMIS,1.291,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,TESTIS,1.1473,%,58,M,CG
HCD-01,HCD-01-0016,,,,WEIGHT,Weight,TESTIS,3.624,g,58,M,CG
HCD-01,HCD-01-0016,,,,OWBW,Organ to Body Weight Ratio,KIDNEY,0.68189,%,58,M,CG
