SPREFID,USUBJID,CLLOC,STUDY_WEEK,CLORRES,CLRESCAT,CLSTAT,CLREASND,CLCAT,CLSEV,CLRFTDTC,CLTPTNUM,CLDY,SEX,trial_set_description
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T09:27:14Z,3,21,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T06:59:41Z,2,26,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-22T10:40:11Z,3,23,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-16T09:56:24Z,3,17,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-16T07:06:32Z,2,17,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-18T07:08:37Z,2,19,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-15T09:56:38Z,3,16,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-21T10:12:36Z,3,22,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-19T06:53:11Z,2,20,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T07:05:33Z,2,21,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-14T07:41:15Z,2,15,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-09T06:57:02Z,1,10,M,CG
HCD-09,HCD-09-0010,"",,Pupillary filaments,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-26T08:15:11Z,1,-4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-04-26T07:58:42Z,1,-4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-17T07:05:11Z,2,18,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-17T09:26:12Z,3,18,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-15T06:49:35Z,2,16,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-12T11:37:08Z,3,13,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-27T08:46:48Z,1,-3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-13T11:06:37Z,3,14,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-02T07:10:59Z,1,3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-14T11:02:25Z,3,15,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-12T08:38:50Z,2,13,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-13T07:52:15Z,2,14,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-07T10:22:24Z,3,8,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-09T10:06:49Z,3,10,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-10T08:35:19Z,3,11,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T11:03:43Z,3,12,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-09T06:56:05Z,2,10,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-10T06:20:31Z,2,11,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T08:04:22Z,2,12,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T10:54:10Z,3,9,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T07:03:23Z,2,7,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-07T07:17:50Z,2,8,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T07:48:13Z,2,9,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T11:11:45Z,3,6,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T09:30:59Z,3,7,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T07:10:18Z,2,3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T10:37:31Z,3,3,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T09:31:19Z,3,4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T09:23:01Z,3,5,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T07:10:17Z,2,4,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T07:09:32Z,2,5,M,CG
HCD-09,HCD-09-0010,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T07:26:35Z,2,6,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-08T06:31:01Z,4,40,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-19T06:44:30Z,4,51,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-20T07:09:29Z,4,52,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-09T06:16:54Z,4,41,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-10T06:34:59Z,4,42,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-21T07:11:12Z,4,53,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-11T07:02:05Z,4,43,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-22T07:36:50Z,4,54,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-14T07:02:44Z,4,46,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-15T07:06:14Z,4,47,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-06-06T07:48:45Z,1,38,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-06-13T07:55:46Z,1,45,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-05T06:27:40Z,4,37,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-16T06:42:37Z,4,48,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-06-20T07:09:32Z,1,52,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-06T06:43:18Z,4,38,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-17T06:39:57Z,4,49,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-18T07:06:45Z,4,50,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-07T06:38:51Z,4,39,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-31T06:12:03Z,4,32,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-26T06:17:31Z,2,27,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-16T07:10:07Z,1,17,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-23T07:34:48Z,1,24,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-30T08:11:40Z,1,31,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-12T06:31:12Z,4,44,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-23T08:28:25Z,4,55,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-13T07:55:02Z,4,45,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-24T08:42:16Z,4,56,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-25T06:37:55Z,4,57,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-03T08:08:01Z,4,35,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-27T08:19:42Z,3,28,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-28T12:10:08Z,4,29,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-04T06:35:07Z,4,36,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-26T08:17:14Z,3,27,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-29T10:11:05Z,4,30,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T08:48:00Z,3,26,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-30T06:17:03Z,4,31,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-27T06:23:55Z,2,28,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-24T08:07:33Z,2,25,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-24T10:56:51Z,3,25,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-22T07:32:02Z,2,23,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-23T10:39:47Z,3,24,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-23T07:33:54Z,2,24,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-01T06:53:24Z,4,33,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-06-02T08:06:23Z,4,34,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-21T07:14:19Z,2,22,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-18T09:29:19Z,3,19,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-19T09:19:22Z,3,20,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T09:27:18Z,3,21,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T07:01:00Z,2,26,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-22T10:40:54Z,3,23,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-16T09:56:28Z,3,17,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-16T07:09:10Z,2,17,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-18T07:10:19Z,2,19,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-21T10:12:41Z,3,22,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-19T06:54:57Z,2,20,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T07:07:12Z,2,21,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-13T07:55:51Z,2,14,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-14T07:44:27Z,2,15,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-09T06:59:11Z,1,10,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-04-26T08:42:41Z,1,-4,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-15T09:56:44Z,3,16,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-17T07:06:34Z,2,18,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-17T09:26:17Z,3,18,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-15T06:51:11Z,2,16,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T08:08:56Z,2,12,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-12T11:38:31Z,3,13,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-04-27T08:47:43Z,1,-3,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-02T07:14:25Z,1,3,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-13T11:06:39Z,3,14,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-14T11:02:27Z,3,15,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-12T08:43:16Z,2,13,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-07T10:22:48Z,3,8,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-09T10:06:54Z,3,10,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-10T08:35:19Z,3,11,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-11T11:03:45Z,3,12,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-09T06:58:32Z,2,10,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-10T06:21:39Z,2,11,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T07:33:11Z,2,6,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T10:54:12Z,3,9,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T07:05:04Z,2,7,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-07T07:19:41Z,2,8,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-08T07:50:54Z,2,9,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-05T11:12:29Z,3,6,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-06T09:30:59Z,3,7,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T07:13:24Z,2,3,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T10:37:46Z,3,3,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T09:31:19Z,3,4,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T09:23:01Z,3,5,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T07:11:44Z,2,4,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T07:11:09Z,2,5,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-04-26T08:48:44Z,1,-4,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-26T08:48:46Z,1,-4,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T08:11:59Z,2,1,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-24T06:25:54Z,1,-6,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T11:36:32Z,3,1,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-01T10:45:48Z,3,2,M,CG
HCD-09,HCD-09-0016,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-01T07:14:41Z,2,2,M,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-03T09:31:19Z,3,4,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-02T10:40:07Z,3,3,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-04T09:23:01Z,3,5,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-04-26T09:15:08Z,1,-4,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-04-26T09:15:10Z,1,-4,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T08:18:58Z,2,1,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-24T06:46:02Z,1,-6,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-04-30T11:36:36Z,3,1,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-16T07:19:19Z,1,17,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Open-Field Observation,"",2018-05-23T07:43:14Z,1,24,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-29T10:15:07Z,2,30,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-28T10:26:46Z,2,29,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-29T11:25:02Z,3,30,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T08:48:36Z,3,26,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-27T06:28:50Z,2,28,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Pupil Reflex,"",2018-05-25T10:29:20Z,1,26,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology Slit-Lamp Observation,"",2018-05-25T10:52:20Z,1,26,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,OPHTHALMOLOGY,"",,Ophthalmology with Ophthalmoscope,"",2018-05-25T10:52:18Z,1,26,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-23T10:42:02Z,3,24,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-26T06:22:51Z,2,27,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-28T12:00:58Z,3,29,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-27T08:19:42Z,3,28,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-26T08:17:14Z,3,27,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-25T07:05:29Z,2,26,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-24T08:15:59Z,2,25,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-22T10:44:22Z,3,23,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-22T07:39:24Z,2,23,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-24T10:57:18Z,3,25,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-23T07:42:35Z,2,24,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-19T06:59:51Z,2,20,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T09:29:04Z,3,21,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-20T07:12:12Z,2,21,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-21T10:13:20Z,3,22,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-21T07:21:43Z,2,22,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-18T09:30:19Z,3,19,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-19T09:19:59Z,3,20,F,CG
HCD-09,HCD-09-0078,"",,NORMAL,CLINICAL SIGNS,"",,Detailed Clinical Observation,"",2018-05-15T09:59:36Z,3,16,F,CG
